index,low,baseline_psnr,baseline_ssim,baseline_step,baseline_seconds,common_psnr,common_ssim,common_step,common_seconds,delta_psnr,delta_ssim
14,Train/Low/low00463.png,11.910883985049301,0.158507624759975,34,2.4594388080295175,11.93022782125616,0.1314909394544244,40,2.3922345729661174,0.01934383620685942,-0.027016685305550625
15,Train/Low/low00383.png,8.673216133488685,0.21235724169569226,34,2.4158774169627577,9.438146002499039,0.21565235209080358,40,2.469016055983957,0.7649298690103539,0.0032951103951113225
16,Train/Low/low00158.png,12.256728725982025,0.31482353990601897,40,2.4871012899675407,13.92089601148755,0.31666341607466597,40,2.4730548200313933,1.664167285505524,0.0018398761686470033
17,Train/Low/low00018.png,11.304397230911702,0.5324775614334474,40,2.5122756629716605,13.851152588793848,0.5637797713462517,40,2.463104205962736,2.5467553578821462,0.0313022099128043
18,Train/Low/low00006.png,11.409587176173448,0.6384443479398435,40,2.4294714289717376,14.937258494468981,0.7256801522873424,40,2.4540941760060377,3.5276713182955337,0.08723580434749889
19,Train/Low/low00639.png,6.098090587162251,0.26765381769481444,40,2.359332980006002,7.15993103027953,0.2870830377354276,40,2.2733239679946564,1.061840443117279,0.01942922004061315
20,Train/Low/low00400.png,7.4653849442524685,0.111244478307637,40,2.333235540019814,6.919001878666679,0.10353982174123577,40,2.4162408389966004,-0.5463830655857898,-0.007704656566401222
21,Train/Low/low00082.png,6.412602921877961,0.17192046751012272,40,2.406818275048863,6.657251900694314,0.18021547532181095,40,2.5128159649902955,0.24464897881635306,0.008295007811688238
22,Train/Low/low00462.png,9.509729812853555,0.09060424240649484,40,2.4848499069921672,9.360202299159052,0.09461799631678867,40,2.4090830420027487,-0.1495275136945029,0.004013753910293835
23,Train/Low/low00052.png,12.468756320847458,0.5788236853275173,40,2.3916005120263435,13.282370272510333,0.6147393134055346,40,2.4637200799770653,0.8136139516628749,0.03591562807801729
24,Train/Low/low00583.png,10.927445122762961,0.38225519839956124,40,2.4735157529939897,11.126368938160386,0.3459008542501843,40,2.461158353020437,0.19892381539742487,-0.03635434414937694
25,Train/Low/low00237.png,5.855622204612487,0.15880693886282488,40,2.467493387986906,6.083283945449921,0.1547389827699562,40,2.4266174939693883,0.2276617408374335,-0.004067956092868669
26,Train/Low/low00549.png,12.728129959892474,0.5838160965390649,40,2.432465289020911,14.964806556264962,0.553745033710929,40,2.5007816170109436,2.2366765963724884,-0.030071062828135875
