image_id,condition,method,mse,psnr_db,recovery_ratio,clean_drift_mse,dark_region_mse,bright_region_mse,loss_before,loss_after,active_count,steps,stop_reason,ev_min,ev_max,gamma_min,gamma_max
1000,left_right,spatial2_discrete,0.048277806490659714,13.162524703610094,0.29721994761473514,,0.05614829808473587,0.040407318621873856,2.2433989612739347,0.0,1,0,one_coordinate_pass,0.0,0.9999999403953552,1.0,1.0
1000,left_right,global_ttt,0.06499212235212326,11.871392806853997,0.05390964355243677,,0.033800069242715836,0.0961841568350792,2.2433989612739347,0.0,1,8,clean_envelope,0.44210749864578247,0.44210749864578247,0.8609438538551331,0.8609438538551331
1000,left_right,spatial2_ttt,0.052381642162799835,12.808208905793029,0.23748040975472196,,0.03954124078154564,0.06522204726934433,2.2433989612739347,0.0,1,8,clean_envelope,0.1844862848520279,0.44297823309898376,0.8597396612167358,1.1741669178009033
1000,quadrants,identity,0.06425405293703079,11.920994732468786,0.0,,0.08769987523555756,0.04080823436379433,2.7412334278469284,2.7412334278469284,2,0,identity,0.0,0.0,1.0,1.0
1000,quadrants,global_direct,0.06425405293703079,11.920994732468786,0.0,,0.08769987523555756,0.04080823063850403,2.7412334278469284,2.7412349850195685,2,0,fixed_direct,0.0,0.0,1.0,1.0
1000,quadrants,spatial2_direct,0.046460945159196854,13.32911959554111,0.27691806142207476,,0.06899993866682053,0.023921944200992584,2.7412334278469284,0.17878724753917116,2,0,fixed_direct,-0.5,0.5,1.0,1.0
1000,quadrants,global_discrete,0.054834768176078796,12.60943988248857,0.1465944065844832,,0.053377773612737656,0.056291766464710236,2.7412334278469284,2.147977638810637,2,0,one_coordinate_pass,0.0,0.0,0.8000000715255737,0.8000000715255737
1000,quadrants,spatial2_discrete,0.035291898995637894,14.523249723813787,0.45074439070444183,,0.048970360308885574,0.021613437682390213,2.7412334278469284,0.024099999992803038,2,0,one_coordinate_pass,-0.9999999403953552,0.9999999403953552,0.8000000715255737,1.25
1000,quadrants,global_ttt,0.04719265177845955,13.261256187495356,0.26553034989546076,,0.031375735998153687,0.06300956755876541,2.7412334278469284,0.7083444322817937,2,40,max_updates,-0.14237071573734283,-0.14237071573734283,0.6012142300605774,0.6012142300605774
1000,quadrants,spatial2_ttt,0.05109409615397453,12.916292790409972,0.20481131043909506,,0.08317726105451584,0.019010933116078377,2.7412334278469284,0.0,2,17,clean_envelope,-0.6886428594589233,0.5698756575584412,0.743803858757019,1.3644180297851562
1000,smooth_gradient,identity,0.02489340305328369,16.03915729094979,0.0,,,,-0.0,-0.0,0,0,identity,0.0,0.0,1.0,1.0
1000,smooth_gradient,global_direct,0.02489340305328369,16.03915729094979,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1000,smooth_gradient,spatial2_direct,0.02489340305328369,16.03915729094979,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1000,smooth_gradient,global_discrete,0.02489340305328369,16.03915729094979,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1000,smooth_gradient,spatial2_discrete,0.02489340305328369,16.03915729094979,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1000,smooth_gradient,global_ttt,0.02489340305328369,16.03915729094979,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1000,smooth_gradient,spatial2_ttt,0.02489340305328369,16.03915729094979,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,clean,identity,0.0,,,0.0,,,-0.0,-0.0,0,0,identity,0.0,0.0,1.0,1.0
1268,clean,global_direct,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,clean,spatial2_direct,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,clean,global_discrete,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,clean,spatial2_discrete,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,clean,global_ttt,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,clean,spatial2_ttt,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,homogeneous_dark,identity,0.05260811001062393,12.789473003070203,0.0,,,,13.707398279437976,13.707398279437976,3,0,identity,0.0,0.0,1.0,1.0
1268,homogeneous_dark,global_direct,0.030157476663589478,15.206049995703225,0.42675232663748364,,,,13.707398279437976,7.997022320129178,3,0,fixed_direct,0.3750000596046448,0.3750000596046448,1.0,1.0
1268,homogeneous_dark,spatial2_direct,0.03698454797267914,14.319796849023408,0.29698010505965144,,,,13.707398279437976,6.942987008889473,3,0,fixed_direct,0.0,0.5,1.0,1.0
1268,homogeneous_dark,global_discrete,0.0022000232711434364,26.57572725325189,0.9581809103064308,,,,13.707398279437976,0.1024691081370704,3,0,one_coordinate_pass,0.9999999403953552,0.9999999403953552,0.8000000715255737,0.8000000715255737
1268,homogeneous_dark,spatial2_discrete,0.0022000232711434364,26.57572725325189,0.9581809103064308,,,,13.707398279437976,0.10247075895076431,3,0,one_coordinate_pass,0.9999999403953552,0.9999999403953552,0.8000000715255737,0.8000000715255737
1268,homogeneous_dark,global_ttt,0.007173714227974415,21.442559278671567,0.8636386247951937,,,,13.707398279437976,0.0,3,27,clean_envelope,1.0877573490142822,1.0877573490142822,0.7093469500541687,0.7093469500541687
1268,homogeneous_dark,spatial2_ttt,0.007047307211905718,21.519767959743792,0.8660414295346753,,,,13.707398279437976,0.0,3,26,clean_envelope,1.0157573223114014,1.1199276447296143,0.6865524649620056,0.7183931469917297
1268,homogeneous_bright,identity,0.015250785276293755,18.167077935381304,0.0,,,,1.2387853217512301,1.2387853217512301,2,0,identity,0.0,0.0,1.0,1.0
1268,homogeneous_bright,global_direct,0.005639436189085245,22.487643130749596,0.630219946913072,,,,1.2387853217512301,0.0,2,0,fixed_direct,-0.2500000298023224,-0.2500000298023224,1.0,1.0
1268,homogeneous_bright,spatial2_direct,0.008282231166958809,20.81852651987042,0.45693083884454533,,,,1.2387853217512301,0.017563847333430062,2,0,fixed_direct,-0.5,0.0,1.0,1.0
1268,homogeneous_bright,global_discrete,0.010547155514359474,19.768646504121598,0.3084188569126164,,,,1.2387853217512301,0.0,2,0,one_coordinate_pass,-0.5,-0.5,0.8000000715255737,0.8000000715255737
1268,homogeneous_bright,spatial2_discrete,0.00926344096660614,20.332276617819936,0.39259252564486036,,,,1.2387853217512301,0.0,2,0,one_coordinate_pass,-0.5,0.0,1.0,1.0
1268,homogeneous_bright,global_ttt,0.010337099432945251,19.856013062115426,0.32219231694163797,,,,1.2387853217512301,0.0,2,2,clean_envelope,-0.11695922911167145,-0.11695922911167145,0.9655433297157288,0.9655433297157288
1268,homogeneous_bright,spatial2_ttt,0.00921218004077673,20.356375828710963,0.39595372475039703,,,,1.2387853217512301,0.0,2,2,clean_envelope,-0.11853303760290146,-0.11313392966985703,0.9630932807922363,1.0405504703521729
1268,left_right,identity,0.04391803592443466,13.57357090376115,0.0,,0.07678274810314178,0.011190253309905529,8.905544777949617,8.905544777949617,1,0,identity,0.0,0.0,1.0,1.0
1268,left_right,global_direct,0.040982168167829514,13.874050689115101,0.06684879446013026,,0.0658319890499115,0.016235897317528725,8.905544777949617,7.357496493258424,1,0,fixed_direct,0.1250000149011612,0.1250000149011612,1.0,1.0
1268,left_right,spatial2_direct,0.03861542418599129,14.132391901244965,0.12073881781888074,,0.06385444849729538,0.01348156575113535,8.905544777949617,4.619508670661224,1,0,fixed_direct,0.0,0.5,1.0,1.0
1268,left_right,global_discrete,0.05812542140483856,12.356338854889554,-0.32349774258687525,,0.00257988553494215,0.11343952268362045,8.905544777949617,0.0,1,0,one_coordinate_pass,0.9999999403953552,0.9999999403953552,0.8000000715255737,0.8000000715255737
1268,left_right,spatial2_discrete,0.02787979133427143,15.5471048103004,0.3651858343064025,,0.0033576597925275564,0.05229974538087845,8.905544777949617,0.0,1,0,one_coordinate_pass,0.0,0.9999999403953552,0.8000000715255737,1.0
1268,left_right,global_ttt,0.05542905256152153,12.562625446588411,-0.2621022637918671,,0.004868774209171534,0.10577865689992905,8.905544777949617,0.0,1,18,clean_envelope,0.8712018728256226,0.8712018728256226,0.744846761226654,0.744846761226654
1268,left_right,spatial2_ttt,0.0559561550617218,12.521521350101994,-0.27410422355862907,,0.0045427847653627396,0.10715530067682266,8.905544777949617,0.0,1,18,clean_envelope,0.8692989945411682,0.889045774936676,0.7309724688529968,0.775223433971405
1268,quadrants,identity,0.037911489605903625,14.212291510809631,0.0,,0.06249627098441124,0.013326709158718586,8.691188021867333,8.691188021867333,2,0,identity,0.0,0.0,1.0,1.0
1268,quadrants,global_direct,0.037911489605903625,14.212291510809631,0.0,,0.06249627098441124,0.013326706364750862,8.691188021867333,8.691155681257126,2,0,fixed_direct,0.0,0.0,1.0,1.0
1268,quadrants,spatial2_direct,0.03806399181485176,14.194856686959717,-0.004022585515194077,,0.06663431972265244,0.009493659250438213,8.691188021867333,5.578445177839374,2,0,fixed_direct,-0.5,0.5,1.0,1.0
1268,quadrants,global_discrete,0.0657893717288971,11.818442609804706,-0.7353412491249696,,0.0023010463919490576,0.12927769124507904,8.691188021867333,4.162590711205601,2,0,one_coordinate_pass,0.9999999403953552,0.9999999403953552,0.8000000715255737,0.8000000715255737
1268,quadrants,spatial2_discrete,0.05239864066243172,12.806799794373118,-0.38213088451876964,,0.04906973987817764,0.0557275265455246,8.691188021867333,0.641068680594562,2,0,one_coordinate_pass,-0.5,0.9999999403953552,0.8000000715255737,0.8000000715255737
1268,quadrants,global_ttt,0.037453602999448776,14.265063972565795,0.012077779354350282,,0.024910612031817436,0.04999660328030586,8.691188021867333,1.7180299272116428,2,40,max_updates,-0.06136370822787285,-0.06136370822787285,0.6068584322929382,0.6068584322929382
1268,quadrants,spatial2_ttt,0.05157192423939705,12.875866639983398,-0.3603243970494423,,0.04536899924278259,0.057774849236011505,8.691188021867333,0.0,2,30,clean_envelope,-0.5291358232498169,1.1841156482696533,0.6758676767349243,0.8098580241203308
1268,smooth_gradient,identity,0.013170851394534111,18.803861503231907,0.0,,,,-0.0,-0.0,0,0,identity,0.0,0.0,1.0,1.0
1268,smooth_gradient,global_direct,0.013170851394534111,18.803861503231907,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,smooth_gradient,spatial2_direct,0.013170851394534111,18.803861503231907,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,smooth_gradient,global_discrete,0.013170851394534111,18.803861503231907,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,smooth_gradient,spatial2_discrete,0.013170851394534111,18.803861503231907,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,smooth_gradient,global_ttt,0.013170851394534111,18.803861503231907,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1268,smooth_gradient,spatial2_ttt,0.013170851394534111,18.803861503231907,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1296,clean,identity,0.0,,,0.0,,,-0.0,-0.0,0,0,identity,0.0,0.0,1.0,1.0
1296,clean,global_direct,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1296,clean,spatial2_direct,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1296,clean,global_discrete,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1296,clean,spatial2_discrete,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1296,clean,global_ttt,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1296,clean,spatial2_ttt,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1296,homogeneous_dark,identity,0.07049338519573212,11.518516334734624,0.0,,,,5.040626863232816,5.040626863232816,3,0,identity,0.0,0.0,1.0,1.0
1296,homogeneous_dark,global_direct,0.040410175919532776,13.935092589184991,0.4267522292009417,,,,5.040626863232816,1.1552628173644497,3,0,fixed_direct,0.3750000596046448,0.3750000596046448,1.0,1.0
1296,homogeneous_dark,spatial2_direct,0.04014865309000015,13.963290198844911,0.4304621209703109,,,,5.040626863232816,0.584935285782997,3,0,fixed_direct,0.0,0.5,1.0,1.0
1296,homogeneous_dark,global_discrete,0.0023303646594285965,26.325761145164716,0.9669420804099832,,,,5.040626863232816,0.0,3,0,one_coordinate_pass,0.9999999403953552,0.9999999403953552,1.0,1.0
1296,homogeneous_dark,spatial2_discrete,0.006473167333751917,21.88883166165171,0.90817340782006,,,,5.040626863232816,0.0,3,0,one_coordinate_pass,0.5,0.9999999403953552,0.8000000715255737,1.0
1296,homogeneous_dark,global_ttt,0.01059866975992918,19.74748639657441,0.8496501518475685,,,,5.040626863232816,0.0,3,12,clean_envelope,0.599830150604248,0.599830150604248,0.8173275589942932,0.8173275589942932
1296,homogeneous_dark,spatial2_ttt,0.012552117928862572,19.0128298914597,0.8219390671335994,,,,5.040626863232816,0.0,3,11,clean_envelope,0.5510664582252502,0.5816571712493896,0.821376383304596,0.8293896317481995
1296,homogeneous_bright,identity,0.03761536255478859,14.24634747887456,0.0,,,,11.365062124767178,11.365062124767178,3,0,identity,0.0,0.0,1.0,1.0
1296,homogeneous_bright,global_direct,0.005383344367146492,22.689478379127404,0.8568844216427426,,,,11.365062124767178,0.0,3,0,fixed_direct,-0.3750000596046448,-0.3750000596046448,1.0,1.0
1296,homogeneous_bright,spatial2_direct,0.009259818121790886,20.333975434993103,0.7538288217133754,,,,11.365062124767178,0.0,3,0,fixed_direct,-0.5,0.0,1.0,1.0
1296,homogeneous_bright,global_discrete,0.004544876515865326,23.424779120474764,0.8791749910891994,,,,11.365062124767178,0.0,3,0,one_coordinate_pass,-0.5,-0.5,1.0,1.0
1296,homogeneous_bright,spatial2_discrete,0.00886664167046547,20.522408424187702,0.7642813715393337,,,,11.365062124767178,0.0,3,0,one_coordinate_pass,-0.9999999403953552,-0.5,0.8000000715255737,1.0
1296,homogeneous_bright,global_ttt,0.009508437477052212,20.218908448762384,0.7472193053249796,,,,11.365062124767178,0.0,3,9,clean_envelope,-0.3439478278160095,-0.3439478278160095,0.9127839207649231,0.9127839207649231
1296,homogeneous_bright,spatial2_ttt,0.010224773548543453,19.90346301678278,0.7281755949141637,,,,11.365062124767178,0.0,3,8,clean_envelope,-0.33296114206314087,-0.30354684591293335,0.8842601180076599,1.0334209203720093
1296,left_right,identity,0.0512702539563179,12.901345313687608,0.0,,0.06758439540863037,0.03495611622929573,7.3281099935218785,7.3281099935218785,4,0,identity,0.0,0.0,1.0,1.0
1296,left_right,global_direct,0.0512702539563179,12.901345313687608,0.0,,0.06758439540863037,0.034956105053424835,7.3281099935218785,7.3281048033247735,4,0,fixed_direct,0.0,0.0,1.0,1.0
1296,left_right,spatial2_direct,0.023531053215265274,16.28358634007939,0.5410388792824459,,0.03758472204208374,0.009477379731833935,7.3281099935218785,0.7532702126174287,4,0,fixed_direct,-0.5,0.5,1.0,1.0
1296,left_right,global_discrete,0.0620228610932827,12.074482037812935,-0.20972408574621038,,0.012778243981301785,0.11126746982336044,7.3281099935218785,6.446442317649762,4,0,one_coordinate_pass,0.5,0.5,0.8000000715255737,0.8000000715255737
1296,left_right,spatial2_discrete,0.014862317591905594,18.27913462520602,0.7101181202541293,,0.015532082878053188,0.014192552305758,7.3281099935218785,0.06289572627495993,4,0,one_coordinate_pass,-0.9999999403953552,0.9999999403953552,0.8000000715255737,1.0
1296,left_right,global_ttt,0.036757536232471466,14.346536060046775,0.2830631136762308,,0.02604922465980053,0.047465838491916656,7.3281099935218785,1.1526421326517506,4,40,max_updates,-0.2152031660079956,-0.2152031660079956,0.6166766285896301,0.6166766285896301
1296,left_right,spatial2_ttt,0.013946001417934895,18.55550294974979,0.7279903971254591,,0.010689245536923409,0.01720275729894638,7.3281099935218785,0.005945399721142251,4,40,max_updates,-0.6912313103675842,0.9430742263793945,0.689540684223175,0.9902930855751038
1296,quadrants,identity,0.049233850091695786,13.077362010300387,0.0,,0.05931747332215309,0.03915023058652878,7.035382588096319,7.035382588096319,4,0,identity,0.0,0.0,1.0,1.0
1296,quadrants,global_direct,0.04923384636640549,13.07736233891029,7.56652240863076e-08,,0.05931747332215309,0.039150215685367584,7.035382588096319,7.03537354280302,4,0,fixed_direct,0.0,0.0,1.0,1.0
1296,quadrants,spatial2_direct,0.027962133288383484,15.534296984474219,0.4320547095889252,,0.04241090640425682,0.013513356447219849,7.035382588096319,1.1582936076036663,4,0,fixed_direct,-0.5,0.5,1.0,1.0
1296,quadrants,global_discrete,0.03537175431847572,14.513434001247564,0.28155620060999786,,0.0606781467795372,0.01006536278873682,7.035382588096319,2.5717756263830323,4,0,one_coordinate_pass,-0.5,-0.5,0.8000000715255737,0.8000000715255737
1296,quadrants,spatial2_discrete,0.021250063553452492,16.726397667490836,0.5683850945259161,,0.028058337047696114,0.01444179005920887,7.035382588096319,0.39829626153207703,4,0,one_coordinate_pass,-0.9999999403953552,0.5,0.8000000715255737,1.0
1296,quadrants,global_ttt,0.03783266618847847,14.221330515134383,0.2315720562576994,,0.019857361912727356,0.05580796301364899,7.035382588096319,0.3269467449558394,4,40,max_updates,-0.13370077311992645,-0.13370077311992645,0.62167888879776,0.62167888879776
1296,quadrants,spatial2_ttt,0.025556262582540512,15.925026582780987,0.48092090025575607,,0.0166960246860981,0.034416500478982925,7.035382588096319,0.029466683785136633,4,40,max_updates,-0.5252334475517273,0.7767159342765808,0.602024257183075,0.8325178623199463
1296,smooth_gradient,identity,0.018867025151848793,17.24296571588422,0.0,,,,1.8251229961425057,1.8251229961425057,1,0,identity,0.0,0.0,1.0,1.0
1296,smooth_gradient,global_direct,0.018743926659226418,17.271394237044984,0.006524531113497378,,,,1.8251229961425057,0.0,1,0,fixed_direct,-0.1250000149011612,-0.1250000149011612,1.0,1.0
1296,smooth_gradient,spatial2_direct,0.015388600528240204,18.128008740280762,0.18436529318283845,,,,1.8251229961425057,0.0,1,0,fixed_direct,-0.5,0.0,1.0,1.0
1296,smooth_gradient,global_discrete,0.03289029374718666,14.829322477635431,-0.7432686649046905,,,,1.8251229961425057,0.0,1,0,one_coordinate_pass,-0.5,-0.5,1.0,1.0
1296,smooth_gradient,spatial2_discrete,0.027761295437812805,15.565602720656306,-0.47141879625323213,,,,1.8251229961425057,0.0,1,0,one_coordinate_pass,-0.9999999403953552,0.0,0.8000000715255737,1.0
1296,smooth_gradient,global_ttt,0.019789814949035645,17.035582667834184,-0.04891019065061397,,,,1.8251229961425057,0.0,1,2,clean_envelope,-0.10140878707170486,-0.10140878707170486,1.0389076471328735,1.0389076471328735
1296,smooth_gradient,spatial2_ttt,0.018738970160484314,17.272542803590497,0.006787238069268731,,,,1.8251229961425057,0.0,1,2,clean_envelope,-0.10153165459632874,-0.10112020373344421,0.9654530882835388,1.037610411643982
1353,clean,identity,0.0,,,0.0,,,-0.0,-0.0,0,0,identity,0.0,0.0,1.0,1.0
1353,clean,global_direct,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,clean,spatial2_direct,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,clean,global_discrete,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,clean,spatial2_discrete,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,clean,global_ttt,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,clean,spatial2_ttt,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,homogeneous_dark,identity,0.027065563946962357,15.67582919376459,0.0,,,,2.821401955715695,2.821401955715695,3,0,identity,0.0,0.0,1.0,1.0
1353,homogeneous_dark,global_direct,0.015515274368226528,18.09240540057049,0.4267522229121019,,,,2.821401955715695,0.42740018422749,3,0,fixed_direct,0.3750000596046448,0.3750000596046448,1.0,1.0
1353,homogeneous_dark,spatial2_direct,0.017355874180793762,17.60553506894119,0.3587469961902767,,,,2.821401955715695,0.2739399619164145,3,0,fixed_direct,0.0,0.5,1.0,1.0
1353,homogeneous_dark,global_discrete,0.0008947313763201237,30.48307332608904,0.9669420752483326,,,,2.821401955715695,0.0,3,0,one_coordinate_pass,0.9999999403953552,0.9999999403953552,1.0,1.0
1353,homogeneous_dark,spatial2_discrete,0.004784479737281799,23.201652803556687,0.8232263053281483,,,,2.821401955715695,0.0,3,0,one_coordinate_pass,0.5,0.9999999403953552,0.8000000715255737,1.0
1353,homogeneous_dark,global_ttt,0.00774468295276165,21.109963564308508,0.7138547355622029,,,,2.821401955715695,0.0,3,9,clean_envelope,0.426641583442688,0.426641583442688,0.8647867441177368,0.8647867441177368
1353,homogeneous_dark,spatial2_ttt,0.008105918765068054,20.91197752933268,0.7005080411052065,,,,2.821401955715695,0.0,3,9,clean_envelope,0.3934282958507538,0.44362306594848633,0.8621719479560852,0.8729935884475708
1353,homogeneous_bright,identity,0.021549595519900322,16.665608770171193,0.0,,,,-0.0,-0.0,0,0,identity,0.0,0.0,1.0,1.0
1353,homogeneous_bright,global_direct,0.021549595519900322,16.665608770171193,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,homogeneous_bright,spatial2_direct,0.021549595519900322,16.665608770171193,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,homogeneous_bright,global_discrete,0.021549595519900322,16.665608770171193,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,homogeneous_bright,spatial2_discrete,0.021549595519900322,16.665608770171193,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,homogeneous_bright,global_ttt,0.021549595519900322,16.665608770171193,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,homogeneous_bright,spatial2_ttt,0.021549595519900322,16.665608770171193,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,left_right,identity,0.02495240792632103,16.028875382708662,0.0,,0.023821648210287094,0.026083165779709816,4.398113309842257,4.398113309842257,1,0,identity,0.0,0.0,1.0,1.0
1353,left_right,global_direct,0.028213363140821457,15.495451411951125,-0.1306869951841647,,0.02042420767247677,0.036002516746520996,4.398113309842257,3.010859623856208,1,0,fixed_direct,0.1250000149011612,0.1250000149011612,1.0,1.0
1353,left_right,spatial2_direct,0.024891745299100876,16.03944651515341,0.0024311331956129445,,0.021643543615937233,0.02813994325697422,4.398113309842257,1.1242771697128475,1,0,fixed_direct,0.0,0.5,1.0,1.0
1353,left_right,global_discrete,0.06794857233762741,11.678196637645119,-1.7231268636784312,,0.0007874941220507026,0.13510964810848236,4.398113309842257,0.0,1,0,one_coordinate_pass,0.9999999403953552,0.9999999403953552,1.0,1.0
1353,left_right,spatial2_discrete,0.0249711275100708,16.025618477028406,-0.0007502115148585453,,0.018428873270750046,0.031513381749391556,4.398113309842257,0.0,1,0,one_coordinate_pass,0.0,0.9999999403953552,0.8000000715255737,1.0
1353,left_right,global_ttt,0.04092581942677498,13.880026162785379,-0.6401551123891498,,0.00760640436783433,0.07424522936344147,4.398113309842257,0.0,1,8,clean_envelope,0.4103859066963196,0.4103859066963196,0.8716369271278381,0.8716369271278381
1353,left_right,spatial2_ttt,0.04006382077932358,13.972476355653903,-0.6056094024121128,,0.007692169863730669,0.07243547588586807,4.398113309842257,0.0,1,8,clean_envelope,0.37497904896736145,0.41797563433647156,0.8709196448326111,0.8782463669776917
1353,quadrants,identity,0.023614754900336266,16.268165576453534,0.0,,0.02677864022552967,0.02045087330043316,2.900242554426187,2.900242554426187,2,0,identity,0.0,0.0,1.0,1.0
1353,quadrants,global_direct,0.027812497690320015,15.557600077408383,-0.17775932071706468,,0.019129404798150063,0.03649559244513512,2.900242554426187,1.01403125314658,2,0,fixed_direct,0.2500000298023224,0.2500000298023224,1.0,1.0
1353,quadrants,spatial2_direct,0.02092719078063965,16.792890664701975,0.11380868152302304,,0.01471701730042696,0.02713736705482006,2.900242554426187,0.546952215742537,2,0,fixed_direct,0.0,0.5,1.0,1.0
1353,quadrants,global_discrete,0.05853826552629471,12.325601497450478,-1.4788851619823986,,0.0008852460305206478,0.11619129031896591,2.900242554426187,0.0,2,0,one_coordinate_pass,0.9999999403953552,0.9999999403953552,1.0,1.0
1353,quadrants,spatial2_discrete,0.06703183799982071,11.737188721736903,-1.83855743084025,,0.007023789454251528,0.12703987956047058,2.900242554426187,0.0,2,0,one_coordinate_pass,0.5,0.9999999403953552,0.8000000715255737,1.0
1353,quadrants,global_ttt,0.03514721989631653,14.541090214674545,-0.4883584455842074,,0.00769890658557415,0.06259552389383316,2.900242554426187,0.0,2,9,clean_envelope,0.42592525482177734,0.42592525482177734,0.8651888966560364,0.8651888966560364
1353,quadrants,spatial2_ttt,0.03412983566522598,14.668658028393619,-0.44527587981613936,,0.009527924470603466,0.058731742203235626,2.900242554426187,0.0,2,8,clean_envelope,0.36137962341308594,0.41114866733551025,0.8714142441749573,0.8831788897514343
1353,smooth_gradient,identity,0.010503961704671383,19.78646870265894,0.0,,,,-0.0,-0.0,0,0,identity,0.0,0.0,1.0,1.0
1353,smooth_gradient,global_direct,0.010503961704671383,19.78646870265894,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,smooth_gradient,spatial2_direct,0.010503961704671383,19.78646870265894,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,smooth_gradient,global_discrete,0.010503961704671383,19.78646870265894,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,smooth_gradient,spatial2_discrete,0.010503961704671383,19.78646870265894,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,smooth_gradient,global_ttt,0.010503961704671383,19.78646870265894,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1353,smooth_gradient,spatial2_ttt,0.010503961704671383,19.78646870265894,0.0,,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1425,clean,identity,0.0,,,0.0,,,-0.0,-0.0,0,0,identity,0.0,0.0,1.0,1.0
1425,clean,global_direct,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1425,clean,spatial2_direct,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1425,clean,global_discrete,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1425,clean,spatial2_discrete,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1425,clean,global_ttt,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1425,clean,spatial2_ttt,0.0,,,0.0,,,-0.0,-0.0,0,0,no_active,0.0,0.0,1.0,1.0
1425,homogeneous_dark,identity,0.1181354746222496,9.276196695390812,0.0,,,,8.224872629716364,8.224872629716364,4,0,identity,0.0,0.0,1.0,1.0
1425,homogeneous_dark,global_direct,0.051631178706884384,12.87087960173533,0.562949411495739,,,,8.224872629716364,3.0638004502970038,4,0,fixed_direct,0.5,0.5,1.0,1.0
