seed,family,condition,model,loss_before,loss_after,mse,psnr_db,left_mse,right_mse,top_left_mse,top_right_mse,bottom_left_mse,bottom_right_mse,input_output_drift_mse,identity_drift_mse,parameter_count,input_clipping_fraction,output_clipping_fraction,all_finite,field_variance_exposure_ev,field_variance_gamma,field_variance_wb_r,field_variance_wb_g,field_variance_wb_b,field_variance_contrast,lambda_a,lambda_s,gradient_norm_last_update,gradient_norm_max,correction_grid_tv,prior_before,prior_after,anchor_before,anchor_after,smooth_before,smooth_after,normalized_grid_variance_exposure_ev,normalized_grid_variance_gamma,normalized_grid_variance_wb_r,normalized_grid_variance_wb_g,normalized_grid_variance_wb_b,normalized_grid_variance_contrast
7,midtone,homogeneous_bright,a0_s1,0.07547680288553238,0.009815359488129616,7.475195161532611e-06,51.26377464345303,6.531817689392483e-06,8.418570359935984e-06,6.714216851833044e-06,1.1413498214096762e-05,6.349413979478413e-06,5.423648417490767e-06,0.07775215059518814,,96,0.0173068568110466,0.0,True,2.366392016105351e-05,8.138565906571172e-06,3.4677683892663487e-06,2.3873393654056165e-06,3.913307047857729e-06,3.0532305185674674e-06,0.0,1.0,0.3000165820121765,0.33196303248405457,0.00981244258582592,0.07547680288553238,2.9170294055802515e-06,0.0,0.01888224296271801,0.0,0.00981244258582592,9.795621348424068e-06,2.4028463040309587e-05,1.5803219249443244e-05,1.0398058094092907e-05,2.372648398776282e-05,1.72473181811285e-05
7,midtone,homogeneous_bright,a0.1_s0.1,0.07547680288553238,0.002180560026317835,6.291180034168065e-05,42.01267886468628,5.7187753554899246e-05,6.86358253005892e-05,4.962091406923719e-05,6.255351763684303e-05,6.475461850641295e-05,7.471812568837777e-05,0.0738142654299736,,96,0.0173068568110466,0.0,True,1.0047909243116969e-05,2.9611157670178873e-06,1.081297804590838e-06,3.890682070493267e-06,2.835014725152546e-06,3.6051523054526005e-06,0.1,0.1,0.03203735873103142,0.15679435431957245,0.00806395336985588,0.07547680288553238,3.671040394692682e-05,0.0,0.013374541886150837,0.0,0.00806395336985588,4.5033005432321155e-06,8.469951201204267e-06,4.662561978270622e-06,1.770536131825789e-05,1.4634056187646037e-05,1.7043319690673384e-05
7,midtone,homogeneous_bright,a1_s0.1,0.07547680288553238,0.011908329091966152,0.002247926779091358,26.482178389901975,0.002222684444859624,0.002273168880492449,0.0022843985352665186,0.00233095558360219,0.0021609701216220856,0.0022153807803988457,0.05332048982381821,,96,0.0173068568110466,0.0,True,6.4747925513812606e-06,4.120731378059371e-06,2.5999178568725425e-06,1.315572161742492e-06,2.4846492702654187e-06,2.871896251237871e-06,1.0,0.1,0.03412088379263878,0.15679435431957245,0.006447920575737953,0.07547680288553238,0.002143147401511669,0.0,0.009120389819145203,0.0,0.006447920575737953,3.265030897591465e-06,1.404235588016532e-05,9.823345610533843e-06,5.5258427241193165e-06,9.970082354665828e-06,1.024905851212897e-05
7,midtone,homogeneous_bright,a1_s1,0.07547680288553238,0.01959225907921791,0.0022068945690989494,26.562184140754347,0.0023147889878600836,0.002098999684676528,0.0022909215185791254,0.0019972985610365868,0.002338655758649111,0.0022007019724696875,0.0535564199090004,,96,0.0173068568110466,0.0,True,4.1919791556598306e-05,1.8211357543578345e-06,3.146285737830923e-06,3.1453116607691857e-06,3.126759552563627e-06,2.885202273688699e-06,1.0,1.0,0.31143325567245483,0.33795273303985596,0.008317439816892147,0.07547680288553238,0.002103017410263419,0.0,0.009171802550554276,0.0,0.008317439816892147,1.7341900784974988e-05,8.509169006741135e-06,1.2211766994228806e-05,1.1137516483171807e-05,1.1470363716342828e-05,1.5394386061679643e-05
7,midtone,left_right,identity,0.07551639527082443,0.07551639527082443,0.07748476415872574,11.107836844909187,0.07760515809059143,0.07736429572105408,0.07757063210010529,0.07738859951496124,0.07763979583978653,0.0773400291800499,0.0,,0,0.0086805559694767,0.0086805559694767,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,0.0,0.0,0.0,0.0,0.0,0.07551639527082443,0.07551639527082443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,midtone,left_right,global,0.07551638782024384,0.006238466128706932,0.00988832302391529,20.048773548349004,0.014185224659740925,0.00559141905978322,0.014163268730044365,0.005582911893725395,0.014207184314727783,0.0055999248288571835,0.04526995122432709,,6,0.0086805559694767,0.0,True,1.3810919235035788e-16,1.357578289642333e-16,3.959189159588229e-16,3.159228669867468e-16,3.798468440174048e-16,1.3869317487593209e-16,0.0,0.0,0.0016659684479236603,0.24313177168369293,-0.0,0.07551638782024384,0.006238466128706932,0.0,0.33516719937324524,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,midtone,left_right,a0_s0,0.07551638782024384,0.0007818623562343419,0.0024597933515906334,26.091013766501128,0.002431144006550312,0.0024884422309696674,0.0024314885959029198,0.002485848730430007,0.00243080104701221,0.0024910345673561096,0.0756155326962471,,96,0.0086805559694767,0.0,True,0.26962676500954363,0.01445083083832774,0.022966666795705342,0.023052606145623097,0.02306903749717958,0.0032057279785088874,0.0,0.0,0.00022818564320914447,0.10863307863473892,0.299577534198761,0.07551638782024384,0.0007818623562343419,0.0,0.17551319301128387,0.0,0.299577534198761,0.08498373810506997,0.07856013484154516,0.0659515719918522,0.06613206209621998,0.06619491999391937,0.024083798655141764
7,midtone,left_right,a0.01_s0,0.07551638782024384,0.0021859989501535892,0.0021905070170760155,26.594553512634768,0.0022385669872164726,0.002142447279766202,0.0022381669841706753,0.002140897326171398,0.002238968387246132,0.002143996302038431,0.07318589091300964,,96,0.0086805559694767,0.0,True,0.36218856764893403,0.014904418695011488,0.006754958249149096,0.006804513485587583,0.006811091138139142,0.011848779184961633,0.01,0.0,0.00019733143562916666,0.10863307863473892,0.2632194459438324,0.07551638782024384,0.001105451607145369,0.0,0.1080547496676445,0.0,0.2632194459438324,0.11139100151197596,0.06609263187944851,0.01987922140005054,0.019982087220572573,0.020012574788763837,0.0678992760279906
7,midtone,left_right,a0.1_s0,0.07551638782024384,0.0071957469917833805,0.003827542532235384,24.17079974656481,0.003751391777768731,0.0039036935195326805,0.0037480732426047325,0.0039016592781990767,0.0037547126412391663,0.0039057289250195026,0.0659693256020546,,96,0.0086805559694767,0.0,True,0.41969824622467516,0.00882041498858297,0.0018843816490417952,0.0019130566499134507,0.0019129710953025728,0.004164411888116628,0.1,0.0,1.5441090681633796e-06,0.10863307863473892,0.15596231818199158,0.07551638782024384,0.003253133036196232,0.0,0.03942613676190376,0.0,0.15596231818199158,0.12801616498629803,0.030574312707618376,0.004878893233567658,0.004944211329747654,0.004946509502498958,0.015666868322124123
7,midtone,left_right,a1_s0,0.07551638782024384,0.027066238224506378,0.013631175272166729,18.654666979281803,0.020264696329832077,0.006997654680162668,0.020229097455739975,0.006990509573370218,0.020300284028053284,0.007004802580922842,0.03500068187713623,,96,0.0086805559694767,0.0,True,0.2035186206061188,0.004251504790088367,0.0007607918842493924,0.0007667143784625212,0.0007656725907628364,0.0003865887259571919,1.0,0.0,1.1349765145496349e-06,0.10863307863473892,0.07297039777040482,0.07551638782024384,0.012900073081254959,0.0,0.014166165143251419,0.0,0.07297039777040482,0.0600676305882349,0.011344923624978718,0.0018513610746809077,0.0018652426312343038,0.0018629056920944275,0.0012157405640055802
7,midtone,left_right,a10_s0,0.07551638782024384,0.0588829405605793,0.04962613061070442,13.04289585772471,0.06566707789897919,0.03358517587184906,0.06562816351652145,0.033557433634996414,0.06570599973201752,0.033612944185733795,0.005058095790445805,,96,0.0086805559694767,0.0,True,0.014603014385870881,0.00022743701864516954,4.8346180342682446e-05,4.865552388679417e-05,4.856765646425255e-05,1.552808963180882e-05,10.0,0.0,2.2898184397490695e-06,0.10863307863473892,0.015889734029769897,0.07551638782024384,0.048241328448057175,0.0,0.0010641611879691482,0.0,0.015889734029769897,0.004217571229057659,0.0005498488261198269,0.00011689212259925917,0.00011761822174994363,0.00011741640237929364,3.868789428723604e-05
7,midtone,left_right,a0_s0.01,0.07551638782024384,0.0017100585391744971,0.0032144065480679274,24.92899195893589,0.0032638057600706816,0.003165007568895817,0.003263169666752219,0.003161745611578226,0.0032644416205585003,0.00316826906055212,0.07305119931697845,,96,0.0086805559694767,0.0,True,0.616818344726415,0.00047939440666585286,1.3463697074624891e-06,1.883208071050517e-06,1.0081220914649285e-06,3.670107350159549e-08,0.0,0.01,0.002375438343733549,0.10863307863473892,0.06662871688604355,0.07551638782024384,0.001043771393597126,0.0,0.197825089097023,0.0,0.06662871688604355,0.18963978003158896,0.002695365644442337,9.568034565559349e-06,1.4349330477509378e-05,5.672750161735634e-06,2.9828710812473767e-07
7,midtone,left_right,a0_s0.1,0.07551638782024384,0.007052719593048096,0.0036831945180892944,24.33775344435332,0.0037464764900505543,0.0036199118476361036,0.00375819462351501,0.0036077823024243116,0.003734759520739317,0.0036320420913398266,0.06483131647109985,,96,0.0086805559694767,0.0,True,0.5386945571736691,1.1721018095441662e-06,5.548855196484264e-06,4.284167295886536e-06,2.6927277752082898e-06,4.133309265194742e-07,0.0,0.1,0.025730790570378304,0.10863307863473892,0.05165685713291168,0.07551638782024384,0.0018870338099077344,0.0,0.1390085220336914,0.0,0.05165685713291168,0.16155122708342184,7.74822714132147e-06,2.0398850561564997e-05,1.783954203091101e-05,1.2618134383964509e-05,3.399307460350032e-06
7,midtone,left_right,a0_s1,0.07551638782024384,0.029681723564863205,0.02390671893954277,16.214800242284227,0.04009784385561943,0.007715590298175812,0.040203191339969635,0.007706192787736654,0.03999250754714012,0.00772499106824398,0.023907069116830826,,96,0.0086805559694767,0.0,True,0.00012288663861893573,2.564591403118879e-06,3.86702611738387e-06,2.3707454369692358e-06,2.5886112766682644e-06,7.500218579625187e-07,0.0,1.0,0.279797226190567,0.322387158870697,0.007797065656632185,0.07551638782024384,0.021884657442569733,0.0,0.06457649171352386,0.0,0.007797065656632185,3.984787803992027e-05,1.4168018788382465e-05,1.5987127265851735e-05,8.051790016221505e-06,9.793547748804998e-06,5.542551905764852e-06
7,midtone,left_right,a0.1_s0.1,0.07551638782024384,0.01467210054397583,0.005618838593363762,22.50353443259837,0.005224968306720257,0.006012709811329842,0.005293245892971754,0.0059837778098881245,0.005156686995178461,0.006041640881448984,0.05880992114543915,,96,0.0086805559694767,0.0,True,0.554502068794438,2.427353567650367e-05,7.29373389562066e-06,9.237509073770317e-06,6.978508140699374e-06,1.589628948501948e-06,0.1,0.1,0.028671132400631905,0.10863307863473892,0.0558234304189682,0.07551638782024384,0.0048464760184288025,0.0,0.04243280366063118,0.0,0.0558234304189682,0.16633930766323757,8.69839052349403e-05,2.9295034905286018e-05,2.8371588951096076e-05,2.5523284490921898e-05,8.729540764993388e-06
7,midtone,left_right,a1_s0.1,0.07551638782024384,0.03302104026079178,0.016479387879371643,17.83058924043537,0.024217946454882622,0.008740823715925217,0.02425122819840908,0.008899353444576263,0.024184681475162506,0.008582294918596745,0.030880838632583618,,96,0.0086805559694767,0.0,True,0.19493873364050382,0.0027686127770139915,9.464389015165739e-05,9.86275538248459e-05,0.00011648221052764636,1.0506800615045928e-05,1.0,0.1,0.024998391047120094,0.10863307863473892,0.04950188100337982,0.07551638782024384,0.015694953501224518,0.0,0.012375897727906704,0.0,0.04950188100337982,0.05726216028538097,0.007511581372283168,0.0002242711436417837,0.00023416076465981314,0.00028704805011379027,3.281753592129528e-05
7,midtone,left_right,a1_s1,0.07551638782024384,0.059177376329898834,0.036646075546741486,14.35972527425374,0.05762089788913727,0.015671279281377792,0.05789588391780853,0.015709953382611275,0.05734584107995033,0.015632614493370056,0.012976442463696003,,96,0.0086805559694767,0.0,True,0.019689521238778405,1.0270514363906844e-05,4.300811149512903e-06,1.1610202426933902e-05,2.1317654846575684e-06,4.101734648609395e-06,1.0,1.0,0.2798135578632355,0.3218480050563812,0.016494812443852425,0.07551638782024384,0.03545309230685234,0.0,0.007229472044855356,0.0,0.016494812443852425,0.005834823238196008,3.0496323988270762e-05,1.7560437932587544e-05,3.3168750734508825e-05,6.170042528889595e-06,1.6882466280506602e-05
7,midtone,quadrants,identity,0.0756027102470398,0.0756027102470398,0.07748124748468399,11.108033955503318,0.07749731838703156,0.07746513932943344,0.07757063210010529,0.07738859951496124,0.07742408663034439,0.07754168659448624,0.0,,0,0.00927734375,0.00927734375,True,0.0,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,9.028655815484188e-17,0.0,0.0,0.0,0.0,0.0,0.0756027102470398,0.0756027102470398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,midtone,quadrants,global,0.0756027102470398,0.006243853364139795,0.009869854897260666,20.05689232110731,0.009871222078800201,0.00986848957836628,0.014167698100209236,0.005578869953751564,0.005574746057391167,0.01415810827165842,0.0453251376748085,,6,0.00927734375,0.0,True,1.3646491353609574e-16,1.1796119629991459e-16,3.531900576092534e-16,3.566723049403594e-16,3.36692114269318e-16,1.3930633261814749e-16,0.0,0.0,0.0016672378405928612,0.2435160130262375,-0.0,0.0756027102470398,0.006243853364139795,0.0,0.3352046012878418,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,midtone,quadrants,a0_s0,0.0756027102470398,0.0011509538162499666,0.004057416692376137,23.917503884241633,0.00397180300205946,0.004143030382692814,0.0035042492672801018,0.00403429102152586,0.00443935627117753,0.004251767881214619,0.07523742318153381,,96,0.00927734375,0.0,True,0.29477543425116254,0.008168587913816134,0.019269946556836625,0.019302095629601168,0.019335130462781378,0.001669757811395928,0.0,0.0,0.00026613965746946633,0.10042742639780045,0.4965921938419342,0.0756027102470398,0.0011509538162499666,0.0,0.23358632624149323,0.0,0.4965921938419342,0.12061840466491357,0.0533335500339592,0.07448402642101663,0.07449924543280897,0.07458801481754018,0.01370250011039286
7,midtone,quadrants,a0.01_s0,0.0756027102470398,0.0031481110490858555,0.004094105679541826,23.87840951255948,0.003993259277194738,0.004194952081888914,0.003627871861681342,0.003933617379516363,0.004358645994216204,0.004456286784261465,0.07217729091644287,,96,0.00927734375,0.0,True,0.35907922976580625,0.00934915825353542,0.006644041509097308,0.006667335987837847,0.006681404261672256,0.006708155138592635,0.01,0.0,0.00022228409943636507,0.10042742639780045,0.4221998453140259,0.0756027102470398,0.0016319156857207417,0.0,0.1516195386648178,0.0,0.4221998453140259,0.1385574042882648,0.05061953754344894,0.025984199733132984,0.02601875059274338,0.02605268588204619,0.04277578124139117
7,midtone,quadrants,a0.1_s0,0.0756027102470398,0.009921018034219742,0.007108720485121012,21.482085618944357,0.0068811411038041115,0.007336298003792763,0.006735687609761953,0.006888777483254671,0.0070265959948301315,0.007783816196024418,0.06297043710947037,,96,0.00927734375,0.0,True,0.3848621804992049,0.007283965687526861,0.0018256668724245132,0.0018397334721100011,0.0018454572457326328,0.0035790380298266118,0.1,0.0,1.1620995792327449e-06,0.10042742639780045,0.27642345428466797,0.0756027102470398,0.004916508682072163,0.0,0.05004509910941124,0.0,0.27642345428466797,0.14533798743591209,0.03152636157327574,0.0058988551474256955,0.005931897812811386,0.005945926600774212,0.014435449559616542
7,midtone,quadrants,a1_s0,0.0756027102470398,0.031624842435121536,0.019144220277667046,17.17962317276728,0.018852151930332184,0.019436297938227654,0.027872048318386078,0.010099966078996658,0.009832250885665417,0.02877262607216835,0.030301179736852646,,96,0.00927734375,0.0,True,0.16049089844543968,0.0033610922217823043,0.0006018178410316812,0.0006048154219590981,0.0006048880626521597,0.0004233811421176763,1.0,0.0,1.3270148429000983e-06,0.10042742639780045,0.1326524019241333,0.0756027102470398,0.01773291826248169,0.0,0.013891925103962421,0.0,0.1326524019241333,0.05575591098917189,0.01061645130179004,0.001727573004491925,0.0017356452895377697,0.001735388873597069,0.0014661048451217649
7,midtone,quadrants,a10_s0,0.0756027102470398,0.06101072207093239,0.05288645252585411,12.766555632535866,0.05274413526058197,0.05302879214286804,0.06876617670059204,0.037003181874752045,0.036722104996442795,0.06905440241098404,0.004247763194143772,,96,0.00927734375,0.0,True,0.010464177896622127,0.00015701534135008967,3.466180426610343e-05,3.4824150295877724e-05,3.480282886842482e-05,1.067238318296946e-05,10.0,0.0,1.742913013913494e-06,0.10042742639780045,0.028264682739973068,0.0756027102470398,0.051496900618076324,0.0,0.0009513821569271386,0.0,0.028264682739973068,0.0034848840606850583,0.0004365319889343041,9.668710870087535e-05,9.712266662726411e-05,9.704747845901815e-05,3.020445215633712e-05
7,midtone,quadrants,a0_s0.01,0.0756027102470398,0.0026028556749224663,0.004511180799454451,23.45709766865511,0.004403400234878063,0.004618961829692125,0.004180775955319405,0.004241505637764931,0.004626024514436722,0.004996417090296745,0.07195344567298889,,96,0.00927734375,0.0,True,0.6451482639486223,1.7385050277377696e-08,1.0399816057416075e-06,3.2247754116011696e-06,6.734460060057271e-07,1.3295304964089463e-08,0.0,0.01,0.002028915798291564,0.10042742639780045,0.12082619965076447,0.0756027102470398,0.0013945938553661108,0.0,0.2684367597103119,0.0,0.12082619965076447,0.2381827772930432,2.2855531676970035e-07,4.871706265948543e-06,1.736185621480086e-05,4.222123559768212e-06,1.346415764991211e-07
7,midtone,quadrants,a0_s0.1,0.0756027102470398,0.010167771950364113,0.0077645787969231606,21.098820983557083,0.0077607533894479275,0.007768402341753244,0.010171949863433838,0.005142662208527327,0.005349559709429741,0.01039414294064045,0.048085376620292664,,96,0.00927734375,0.0,True,0.12314937854286866,3.898817896852573e-07,3.370449668958593e-06,3.5624803755572734e-06,2.27746812096028e-06,1.1086046184879514e-07,0.0,0.1,0.024302778765559196,0.10042742639780045,0.05270547419786453,0.0756027102470398,0.0048972237855196,0.0,0.2027592658996582,0.0,0.05270547419786453,0.04391801372036044,3.348710163164619e-06,1.3547974740887837e-05,1.6105334357776464e-05,1.3259604410584795e-05,1.6318626973599431e-06
7,midtone,quadrants,a0_s1,0.0756027102470398,0.028597746044397354,0.022737829014658928,16.432510036748248,0.02269589714705944,0.02277977392077446,0.03898729011416435,0.006678842473775148,0.006404498126357794,0.038880690932273865,0.025969693437218666,,96,0.00927734375,0.0,True,4.7666115122406475e-05,1.798001534041949e-06,3.379213255400211e-06,4.76016734949699e-06,6.332618457939809e-06,2.0379149545465997e-07,0.0,1.0,0.2902607321739197,0.3379822373390198,0.007982000708580017,0.0756027102470398,0.020615745335817337,0.0,0.07451992481946945,0.0,0.007982000708580017,1.9236163768760472e-05,1.1047414654061227e-05,1.3189994021461263e-05,1.8457415903756485e-05,2.2739713939733152e-05,1.5151242347410828e-06
7,midtone,quadrants,a0.1_s0.1,0.0756027102470398,0.021898552775382996,0.009432482533156872,20.25373990342245,0.00934551190584898,0.009519449435174465,0.010870453901588917,0.007504052482545376,0.00782056711614132,0.011534851975739002,0.04652159661054611,,96,0.00927734375,0.0,True,0.3595691169515334,3.9902938804456354e-06,1.1824576060689324e-05,4.448551032148551e-06,5.868134616388857e-06,1.540071886698676e-06,0.1,0.1,0.02660541795194149,0.10042742639780045,0.08794613182544708,0.0756027102470398,0.00772780692204833,0.0,0.0537613183259964,0.0,0.08794613182544708,0.12885980925842083,2.00262882002998e-05,3.493885561805095e-05,1.4001350827298958e-05,1.8911013663010755e-05,9.436291941108262e-06
7,midtone,quadrants,a1_s0.1,0.0756027102470398,0.040781427174806595,0.024235941469669342,16.155401050049484,0.02395937591791153,0.0245125163346529,0.035966906696558,0.012016059830784798,0.011951838620007038,0.03700897470116615,0.023524636402726173,,96,0.00927734375,0.0,True,0.1289833451739028,0.001075332636175742,1.2540284299667796e-05,2.0640692687336115e-05,1.3908813786468737e-05,8.928995771613774e-06,1.0,0.1,0.02504785917699337,0.10042742639780045,0.07104100286960602,0.0756027102470398,0.02300635352730751,0.0,0.010670973919332027,0.0,0.07104100286960602,0.04472748339619412,0.0034262798838677116,3.905446418191304e-05,5.539594219076377e-05,4.0013946448661045e-05,3.439647885172273e-05
7,midtone,quadrants,a1_s1,0.0756027102470398,0.061392661184072495,0.04396243020892143,13.569183081240626,0.043752774596214294,0.04417208582162857,0.06977757811546326,0.018802005797624588,0.017727987840771675,0.06954213976860046,0.010641592554748058,,96,0.00927734375,0.0,True,0.0001497366768734007,7.247442316921304e-06,3.1667974425358717e-06,1.732172482770071e-06,2.7339329108678034e-06,4.710365651604875e-06,1.0,1.0,0.28819718956947327,0.33592748641967773,0.009234447032213211,0.0756027102470398,0.04258520528674126,0.0,0.009573010727763176,0.0,0.009234447032213211,5.5593791637914355e-05,2.748541820301438e-05,1.3555705741235784e-05,8.62059526324688e-06,9.076142458614357e-06,2.298712553083423e-05
